station,measure,date,value
DAL,Maintenance_Cancels,2025-01-15,3.5
DAL,Maintenance_Cancels,2025-01-08,3.0
DAL,Maintenance_Cancels,2025-01-01,3.6
DAL,Maintenance_Cancels,2024-12-25,4.4
DAL,Maintenance_Cancels,2024-12-18,3.2
DAL,Maintenance_Cancels,2024-12-11,2.9
DAL,Maintenance_Cancels,2024-12-04,2.6
DAL,Maintenance_Cancels,2024-11-27,3.6
DAL,Maintenance_Cancels,2024-11-20,3.2
DAL,Maintenance_Cancels,2024-11-13,2.7
DAL,Maintenance_Cancels,2024-11-06,3.4
DAL,Maintenance_Cancels,2024-10-30,3.0
DAL,Maintenance_Cancels,2024-10-23,2.8
DAL,Maintenance_Cancels,2024-10-16,2.6
DAL,Maintenance_Cancels,2024-10-09,2.8
DAL,Maintenance_Cancels,2024-10-02,2.8
DAL,Maintenance_Cancels,2024-09-25,2.8
DAL,Maintenance_Cancels,2024-09-18,2.8
DAL,Maintenance_Cancels,2024-09-11,2.8
DAL,Maintenance_Cancels,2024-09-04,2.8
DAL,Maintenance_Cancels,2024-08-28,2.8
DAL,Maintenance_Cancels,2024-08-21,2.8
DAL,Maintenance_Cancels,2024-08-14,2.8
DAL,Maintenance_Cancels,2024-08-07,2.8
DAL,Maintenance_Cancels,2024-07-31,2.8
DAL,Maintenance_Cancels,2024-07-24,2.8
DAL,Maintenance_Cancels,2024-07-17,2.8
DAL,Maintenance_Cancels,2024-07-10,2.8
DAL,Maintenance_Cancels,2024-07-03,2.8
DAL,Maintenance_Cancels,2024-06-26,2.8
DAL,Maintenance_Cancels,2024-06-19,2.8
DAL,Maintenance_Cancels,2024-06-12,2.8
DAL,Maintenance_Cancels,2024-06-05,2.8
DAL,Maintenance_Cancels,2024-05-29,2.8
DAL,Maintenance_Cancels,2024-05-22,2.8
DAL,Maintenance_Cancels,2024-05-15,2.8
DAL,Maintenance_Cancels,2024-05-08,2.8
DAL,Maintenance_Cancels,2024-05-01,2.8
DAL,Maintenance_Cancels,2024-04-24,2.8
DAL,Maintenance_Cancels,2024-04-17,2.8
DAL,Maintenance_Cancels,2024-04-10,2.8
DAL,Maintenance_Cancels,2024-04-03,2.8
DAL,Maintenance_Cancels,2024-03-27,2.8
DAL,Maintenance_Cancels,2024-03-20,2.8
DAL,Maintenance_Cancels,2024-03-13,2.8
DAL,Maintenance_Cancels,2024-03-06,2.8
DAL,Maintenance_Cancels,2024-02-28,2.8
DAL,Maintenance_Cancels,2024-02-21,2.8
DAL,Maintenance_Cancels,2024-02-14,2.8
DAL,Maintenance_Cancels,2024-02-07,2.8
DAL,Maintenance_Cancels,2024-01-31,2.8
DAL,Maintenance_Cancels,2024-01-24,2.8
DAL,Maintenance_Cancels,2024-01-17,2.8
DAL,Maintenance_Cancels,2024-01-10,2.8
DAL,Maintenance_Cancels,2024-01-03,2.8
HOU,Maintenance_Cancels,2025-01-15,3.5
HOU,Maintenance_Cancels,2025-01-08,3.0
HOU,Maintenance_Cancels,2025-01-01,3.6
HOU,Maintenance_Cancels,2024-12-25,4.4
HOU,Maintenance_Cancels,2024-12-18,3.2
HOU,Maintenance_Cancels,2024-12-11,2.9
HOU,Maintenance_Cancels,2024-12-04,2.6
HOU,Maintenance_Cancels,2024-11-27,3.6
HOU,Maintenance_Cancels,2024-11-20,3.2
HOU,Maintenance_Cancels,2024-11-13,2.7
HOU,Maintenance_Cancels,2024-11-06,3.4
HOU,Maintenance_Cancels,2024-10-30,3.0
HOU,Maintenance_Cancels,2024-10-23,2.8
HOU,Maintenance_Cancels,2024-10-16,2.6
HOU,Maintenance_Cancels,2024-10-09,2.8
HOU,Maintenance_Cancels,2024-10-02,2.8
HOU,Maintenance_Cancels,2024-09-25,2.8
HOU,Maintenance_Cancels,2024-09-18,2.8
HOU,Maintenance_Cancels,2024-09-11,2.8
HOU,Maintenance_Cancels,2024-09-04,2.8
HOU,Maintenance_Cancels,2024-08-28,2.8
HOU,Maintenance_Cancels,2024-08-21,2.8
HOU,Maintenance_Cancels,2024-08-14,2.8
HOU,Maintenance_Cancels,2024-08-07,2.8
HOU,Maintenance_Cancels,2024-07-31,2.8
HOU,Maintenance_Cancels,2024-07-24,2.8
HOU,Maintenance_Cancels,2024-07-17,2.8
HOU,Maintenance_Cancels,2024-07-10,2.8
HOU,Maintenance_Cancels,2024-07-03,2.8
HOU,Maintenance_Cancels,2024-06-26,2.8
HOU,Maintenance_Cancels,2024-06-19,2.8
HOU,Maintenance_Cancels,2024-06-12,2.8
HOU,Maintenance_Cancels,2024-06-05,2.8
HOU,Maintenance_Cancels,2024-05-29,2.8
HOU,Maintenance_Cancels,2024-05-22,2.8
HOU,Maintenance_Cancels,2024-05-15,2.8
HOU,Maintenance_Cancels,2024-05-08,2.8
HOU,Maintenance_Cancels,2024-05-01,2.8
HOU,Maintenance_Cancels,2024-04-24,2.8
HOU,Maintenance_Cancels,2024-04-17,2.8
HOU,Maintenance_Cancels,2024-04-10,2.8
HOU,Maintenance_Cancels,2024-04-03,2.8
HOU,Maintenance_Cancels,2024-03-27,2.8
HOU,Maintenance_Cancels,2024-03-20,2.8
HOU,Maintenance_Cancels,2024-03-13,2.8
HOU,Maintenance_Cancels,2024-03-06,2.8
HOU,Maintenance_Cancels,2024-02-28,2.8
HOU,Maintenance_Cancels,2024-02-21,2.8
HOU,Maintenance_Cancels,2024-02-14,2.8
HOU,Maintenance_Cancels,2024-02-07,2.8
HOU,Maintenance_Cancels,2024-01-31,2.8
HOU,Maintenance_Cancels,2024-01-24,2.8
HOU,Maintenance_Cancels,2024-01-17,2.8
HOU,Maintenance_Cancels,2024-01-10,2.8
HOU,Maintenance_Cancels,2024-01-03,2.8
AUS,Maintenance_Cancels,2025-01-15,3.5
AUS,Maintenance_Cancels,2025-01-08,3.0
AUS,Maintenance_Cancels,2025-01-01,3.6
AUS,Maintenance_Cancels,2024-12-25,4.4
AUS,Maintenance_Cancels,2024-12-18,3.2
AUS,Maintenance_Cancels,2024-12-11,2.9
AUS,Maintenance_Cancels,2024-12-04,2.6
AUS,Maintenance_Cancels,2024-11-27,3.6
AUS,Maintenance_Cancels,2024-11-20,3.2
AUS,Maintenance_Cancels,2024-11-13,2.7
AUS,Maintenance_Cancels,2024-11-06,3.4
AUS,Maintenance_Cancels,2024-10-30,3.0
AUS,Maintenance_Cancels,2024-10-23,2.8
AUS,Maintenance_Cancels,2024-10-16,2.6
AUS,Maintenance_Cancels,2024-10-09,2.8
AUS,Maintenance_Cancels,2024-10-02,2.8
AUS,Maintenance_Cancels,2024-09-25,2.8
AUS,Maintenance_Cancels,2024-09-18,2.8
AUS,Maintenance_Cancels,2024-09-11,2.8
AUS,Maintenance_Cancels,2024-09-04,2.8
AUS,Maintenance_Cancels,2024-08-28,2.8
AUS,Maintenance_Cancels,2024-08-21,2.8
AUS,Maintenance_Cancels,2024-08-14,2.8
AUS,Maintenance_Cancels,2024-08-07,2.8
AUS,Maintenance_Cancels,2024-07-31,2.8
AUS,Maintenance_Cancels,2024-07-24,2.8
AUS,Maintenance_Cancels,2024-07-17,2.8
AUS,Maintenance_Cancels,2024-07-10,2.8
AUS,Maintenance_Cancels,2024-07-03,2.8
AUS,Maintenance_Cancels,2024-06-26,2.8
AUS,Maintenance_Cancels,2024-06-19,2.8
AUS,Maintenance_Cancels,2024-06-12,2.8
AUS,Maintenance_Cancels,2024-06-05,2.8
AUS,Maintenance_Cancels,2024-05-29,2.8
AUS,Maintenance_Cancels,2024-05-22,2.8
AUS,Maintenance_Cancels,2024-05-15,2.8
AUS,Maintenance_Cancels,2024-05-08,2.8
AUS,Maintenance_Cancels,2024-05-01,2.8
AUS,Maintenance_Cancels,2024-04-24,2.8
AUS,Maintenance_Cancels,2024-04-17,2.8
AUS,Maintenance_Cancels,2024-04-10,2.8
AUS,Maintenance_Cancels,2024-04-03,2.8
AUS,Maintenance_Cancels,2024-03-27,2.8
AUS,Maintenance_Cancels,2024-03-20,2.8
AUS,Maintenance_Cancels,2024-03-13,2.8
AUS,Maintenance_Cancels,2024-03-06,2.8
AUS,Maintenance_Cancels,2024-02-28,2.8
AUS,Maintenance_Cancels,2024-02-21,2.8
AUS,Maintenance_Cancels,2024-02-14,2.8
AUS,Maintenance_Cancels,2024-02-07,2.8
AUS,Maintenance_Cancels,2024-01-31,2.8
AUS,Maintenance_Cancels,2024-01-24,2.8
AUS,Maintenance_Cancels,2024-01-17,2.8
AUS,Maintenance_Cancels,2024-01-10,2.8
AUS,Maintenance_Cancels,2024-01-03,2.8
